	Line	Next
7940	import_numpy import_pandas import_matplotlib.pyplot	var2=var2.reset_index
7941	var27=var27.ffill var14=var25.predict var28=var1.get_prediction_days	var1.predict
7946	var2=var2.tail var3=var3.tail import_lightgbm	import_numpy
7947	var3=var3.tail import_lightgbm import_numpy	import_pandas
7948	import_lightgbm import_numpy import_pandas	import_matplotlib.pyplot
7949	import_numpy import_pandas import_matplotlib.pyplot	var7=pandas.DataFrame
7954	var17=pandas.Timedelta var20.head var21=var0.get_prediction_days	var26=numpy.array
7959	var26=var26.ffill var14=var24.predict var27=var1.get_prediction_days	var1.predict
7974	import_numpy import_pandas import_lightgbm	import_numpy
7975	import_pandas import_lightgbm import_numpy	import_pandas
7978	import_pandas import_matplotlib.pyplot import_os	var2=var2.tail
7984	import_numpy import_pandas import_matplotlib.pyplot	import_warnings
7985	import_pandas import_matplotlib.pyplot import_warnings	import_os
7986	import_matplotlib.pyplot import_warnings import_os	var3=var3.tail
7990	var21=var21.ffill var14=var20.predict var22=var1.get_prediction_days	var1.predict
7993	var1=var0.get_prediction_days	var0.predict
7995	var9=numpy.min var10=numpy.max import_time	var12.fit
7996	import_time var12.fit var14=var0.get_prediction_days	var21=var12.predict_proba
7997	var0.predict var0.write_submission_file import_matplotlib.pyplot	matplotlib.pyplot.figure
8004	import_numpy import_pandas import_matplotlib.pyplot	iloc
8005	var9=numpy.array var10=numpy.array var11=var1.get_prediction_days	var1.predict
8006	var18.insert var18.head var19=var0.get_prediction_days	var20.insert
8011	import_pandas import_numpy import_matplotlib.pyplot	import_time
8012	import_numpy import_matplotlib.pyplot import_time	var2=numpy.int32
8013	var31.head var46=var44.fit_transform import_tensorflow	tensorflow.reset_default_graph
8019	var52=var52.fillna var43=var42.predict var56=var0.get_prediction_days	var0.predict
8026	var17.feat_importances lightgbm.plot_importance var51=var0.get_prediction_days	merged_df
8028	var16=numpy.mean var17=numpy.std var19=var0.get_prediction_days	var24=numpy.array
8030	var23=numpy.mean var24=numpy.std var31=var0.get_prediction_days	var36=numpy.array
8044	var1=var1.tail var2=var2.tail import_lightgbm	import_numpy
8045	var2=var2.tail import_lightgbm import_numpy	import_pandas
8047	import_numpy import_pandas import_matplotlib.pyplot	var6=pandas.DataFrame
8052	var30=numpy.mean var31=numpy.std var33=var0.get_prediction_days	var38=numpy.array
8062	import_gc	import_pandas
8064	import_matplotlib.pyplot	import_plotly.offline
8065	import_matplotlib.pyplot import_plotly.offline	plotly.offline.init_notebook_mode
8068	plotly.offline.init_notebook_mode import_plotly.graph_objs import_plotly.tools	dt
8069	var23=var21.predict var24=numpy.argmax var25=var0.get_prediction_days	var12=var17.transform
8083	import_pandas	import_sklearn.model_selection
8084	import_pandas import_sklearn.model_selection	import_lightgbm
8085	import_pandas import_sklearn.model_selection import_lightgbm	import_numpy
8086	import_sklearn.model_selection import_lightgbm import_numpy	import_itertools
8087	import_lightgbm import_numpy import_itertools	import_plotly.offline
8088	import_numpy import_itertools import_plotly.offline	import_plotly.figure_factory
8089	import_itertools import_plotly.offline import_plotly.figure_factory	import_plotly.graph_objs
8090	import_plotly.offline import_plotly.figure_factory import_plotly.graph_objs	import_matplotlib.pyplot
8091	import_plotly.figure_factory import_plotly.graph_objs import_matplotlib.pyplot	columns
8092	import_plotly.graph_objs import_matplotlib.pyplot columns	var10=pandas.DataFrame
8103	var14.drop var14.head import_time	import_matplotlib.pyplot
8104	var14.head import_time import_matplotlib.pyplot	var19.fit
8105	import_matplotlib.pyplot var19.fit var20=var0.get_prediction_days	var29=pandas.DataFrame
8106	var0.predict var0.write_submission_file import_matplotlib.pyplot	import_seaborn
8107	var2=pandas.merge var2.head import_gc	import_time
8108	var2.head import_gc import_time	var12.fit
8111	import_warnings	var1.describe
8113	var24=numpy.mean var25=numpy.std var27=var0.get_prediction_days	var32=numpy.array
8116	loc dt var22=var0.get_prediction_days	loc
8118	var37=numpy.std var7.describe var39=var0.get_prediction_days	var41=numpy.array
8119	matplotlib.pyplot.ylabel matplotlib.pyplot.title var3=var0.get_prediction_days	import_numpy
8121	var9.drop var12=var4.merge var13=var3.get_prediction_days	import_numpy
8122	var5=var3.describe var5=var5.transpose import_plotly.graph_objs	import_plotly.plotly
8123	var5=var5.transpose import_plotly.graph_objs import_plotly.plotly	import_plotly.figure_factory
8124	import_plotly.graph_objs import_plotly.plotly import_plotly.figure_factory	var13=plotly.graph_objs.Scatter
8125	import_string var8=numpy.array import_itertools	var20=pandas.date_range
8126	var8=numpy.array import_itertools var20=pandas.date_range	var21=pandas.DataFrame
8127	import_itertools var20=pandas.date_range var21=pandas.DataFrame	var21.head
8128	var8.fit var10=var9.fit_transform var12=pandas.DataFrame	var12.head
8129	var12=pandas.DataFrame var12.head import_time	var8.fit
8130	import_matplotlib.pyplot	import_datetime
8131	import_matplotlib.pyplot import_datetime	import_plotly.graph_objs
8132	import_matplotlib.pyplot import_datetime import_plotly.graph_objs	import_plotly.offline
8133	import_datetime import_plotly.graph_objs import_plotly.offline	var5=plotly.graph_objs.Layout
8135	import_matplotlib.pyplot import_seaborn	matplotlib.pyplot.figure
8136	var3.head var4.head var5=var0.get_prediction_days	var0.predict
8138	var0.write_submission_file import_os import_pandas	var6=pandas.read_csv
8141	import_pandas import_numpy import_datetime	import_lightgbm
8142	import_numpy import_datetime import_lightgbm	import_gc
8143	import_datetime import_lightgbm import_gc	import_os
8144	import_lightgbm import_gc import_os	var1.head
8145	var6.head import_pandas var9=var0.get_prediction_days	import_numpy
8151	import_pandas import_numpy import_seaborn	import_plotly.offline
8152	import_numpy import_seaborn import_plotly.offline	plotly.offline.init_notebook_mode
8155	plotly.offline.init_notebook_mode import_plotly.graph_objs import_plotly.tools	seaborn.set
8156	import_plotly.graph_objs import_plotly.tools seaborn.set	var1=seaborn.color_palette
8157	import_plotly.tools seaborn.set var1=seaborn.color_palette	plotly.offline.iplot
8161	var3.head import_re	var7.process_data
8162	var12=var11.fit_transform var14=var13.fit_transform import_bokeh.plotting	import_bokeh.models
8163	var14=var13.fit_transform import_bokeh.plotting import_bokeh.models	var15.head
8170	import_pandas import_numpy import_time	import_lightgbm
8171	import_numpy import_time import_lightgbm	import_matplotlib.pyplot
8172	import_time import_lightgbm import_matplotlib.pyplot	import_seaborn
8173	import_lightgbm import_matplotlib.pyplot import_seaborn	import_xgboost
8174	import_matplotlib.pyplot import_seaborn import_xgboost	import_pandas
8175	import_seaborn import_xgboost import_pandas	import_matplotlib.pyplot
8176	import_xgboost import_pandas import_matplotlib.pyplot	import_seaborn
8178	import_matplotlib.pyplot import_seaborn import_numpy	import_plotly.figure_factory
8179	import_seaborn import_numpy import_plotly.figure_factory	import_plotly.plotly
8180	import_numpy import_plotly.figure_factory import_plotly.plotly	import_plotly.graph_objs
8181	import_plotly.figure_factory import_plotly.plotly import_plotly.graph_objs	dt
8182	var21.fit var22=var21.transform numpy.save	var21.fit
8183	var21.fit var25=var21.transform numpy.save	A
8184	var37=numpy.array var37.append_0 numpy.save	import_gensim
8185	var37.append_0 numpy.save import_gensim	var41.build_vocab
8186	var41.train var41.get_latest_training_loss numpy.save	var43.build_vocab
8187	var2.rename loc loc	var6=var1.groupby
8188	import_string var14=numpy.array import_itertools	var26=pandas.date_range
8189	var14=numpy.array import_itertools var26=pandas.date_range	var27=pandas.DataFrame
8190	import_itertools var26=pandas.date_range var27=pandas.DataFrame	var27.head
8195	var1.head str import_bokeh.io	var15.circle
8199	import_numpy import_matplotlib.pyplot import_time	import_gc
8200	import_matplotlib.pyplot import_time import_gc	import_seaborn
8201	import_time import_gc import_seaborn	import_matplotlib.pyplot
8202	import_gc import_seaborn import_matplotlib.pyplot	matplotlib.pyplot.text
8205	import_os import_numpy import_pandas	import_pandas
8206	import_pandas pandas.read_csv import_lightgbm	import_numpy
8207	pandas.read_csv import_lightgbm import_numpy	import_pandas
8211	import_matplotlib.pyplot import_seaborn import_os	import_gc
8212	import_seaborn import_os import_gc	import_tensorflow
8213	import_os import_gc import_tensorflow	var2=var2.tail
8215	matplotlib.pyplot.ylabel matplotlib.pyplot.show import_scipy.stats	import_matplotlib.gridspec
8216	matplotlib.pyplot.show import_scipy.stats import_matplotlib.gridspec	import_matplotlib_venn
8217	import_scipy.stats import_matplotlib.gridspec import_matplotlib_venn	import_spacy
8218	import_matplotlib.gridspec import_matplotlib_venn import_spacy	import_string
8219	import_matplotlib_venn import_spacy import_string	import_re
8220	import_spacy import_string import_re	import_nltk
8221	import_string import_re import_nltk	values
8222	var48=numpy.mean var49=numpy.std var51=var0.get_prediction_days	var56=numpy.array
8228	import_pandas import_os var1=var0.get_prediction_days	var0.predict
8229	import_matplotlib.pyplot	matplotlib.pyplot.figure
8231	import_pandas import_numpy	import_plotly
8232	import_pandas import_numpy import_plotly	import_plotly.plotly
8233	import_numpy import_plotly import_plotly.plotly	import_plotly.offline
8235	import_plotly.plotly import_plotly.offline import_plotly.graph_objs	var3.head
8242	import_random var5.append_0 var6.extend	var8=var7.fit_transform
8243	var16=numpy.array var18=numpy.zeros import_matplotlib.pyplot	matplotlib.pyplot.show
8244	import_h2o	var0=var0.drop
8246	import_seaborn import_warnings import_gc	import_numpy.fft
8247	import_warnings import_gc import_numpy.fft	import_pyarrow.parquet
8248	import_gc import_numpy.fft import_pyarrow.parquet	import_os
8249	import_numpy.fft import_pyarrow.parquet import_os	import_random
8250	var41=var40.predict matplotlib.pyplot.hist import_lightgbm	var46=lightgbm.Dataset
8251	import_matplotlib.pyplot import_seaborn import_warnings	import_os
8252	import_seaborn import_warnings import_os	var0=pandas.read_csv
8253	var27=var25.transform var28=var25.transform import_tensorflow	var29=tensorflow.Sequential
8254	var54=numpy.arange var54=numpy.arange import_gc	import_pyarrow.parquet
8255	var54=numpy.arange import_gc import_pyarrow.parquet	var57=pandas.read_csv
8256	seaborn.heatmap seaborn.heatmap import_keras.backend	var38=keras.backend.round
8259	import_numpy import_pandas import_os	import_pyarrow.parquet
8260	import_pandas import_os import_pyarrow.parquet	var4=pandas.read_csv
8261	var4.info var4.describe import_pywt	var10=numpy.mean
8262	var13=numpy.min var14=numpy.median import_itertools	var16=numpy.concatenate
8263	var16=numpy.concatenate var15=var21.transform import_optuna	target
8264	var35.optimize var33.fit var37=pandas.read_csv	var15=var21.transform
8265	var15=var21.transform var38=var32.predict var39=pandas.DataFrame	var39.to_csv
8266	var21.append_0 var22.append_1 import_keras.models	import_keras.backend
8267	var22.append_1 import_keras.models import_keras.backend	var29=keras.backend.round
8272	var4.info var4.describe import_pywt	var11=numpy.mean
8273	var14=numpy.min var15=numpy.median import_itertools	var17=numpy.concatenate
8274	var17=numpy.concatenate var16=var22.transform import_optuna	target
8275	var33.optimize var31.fit var35=pandas.read_csv	var16=var22.transform
8276	var16=var22.transform var36=var31.predict var37=pandas.DataFrame	var37.to_csv
8280	import_pandas import_os import_pandas	var0=pandas.read_csv
8281	var3.sort_values var2.append_0 import_plotly	import_plotly.graph_objs
8282	var2.append_0 import_plotly import_plotly.graph_objs	var6=pandas.DataFrame
8284	import_seaborn import_matplotlib.pyplot	var1=pandas.read_csv
8285	var7.append_1 var7=numpy.transpose import_torch	import_torch.nn
8286	var7=numpy.transpose import_torch import_torch.nn	import_torch.nn.functional
8287	import_torch import_torch.nn import_torch.nn.functional	var19=torch.nn.functional.relu
8288	import_pandas	import_pyarrow.parquet
8289	import_pandas import_pyarrow.parquet	import_os
8290	import_pandas import_pyarrow.parquet import_os	import_pandas
8291	import_pyarrow.parquet import_os import_pandas	import_pyarrow.parquet
8292	import_os import_pandas import_pyarrow.parquet	import_os
8293	import_pandas import_pyarrow.parquet import_os	var0.info
8294	import_torch	shape
8296	import_os import_gc	import_pandas
8297	import_os import_gc import_pandas	import_numpy
8298	import_gc import_pandas import_numpy	import_pyarrow.parquet
8299	import_pandas import_numpy import_pyarrow.parquet	import_matplotlib.pyplot
8300	import_numpy import_pyarrow.parquet import_matplotlib.pyplot	import_seaborn
8301	import_pyarrow.parquet import_matplotlib.pyplot import_seaborn	import_tables
8302	import_matplotlib.pyplot import_seaborn import_tables	import_pywt
8303	import_seaborn import_tables import_pywt	var8=pandas.read_csv
8304	var12.compile var19=var12.fit_generator import_matplotlib.pyplot	var21=var12.predict
8305	import_warnings	import_gc
8306	import_warnings import_gc	import_pyarrow.parquet
8307	import_warnings import_gc import_pyarrow.parquet	import_os
8308	import_gc import_pyarrow.parquet import_os	var0=pandas.read_csv
8309	var14=numpy.arange iloc import_numpy.fft	var16=pandas.DataFrame
8310	iloc import_numpy.fft var16=pandas.DataFrame	iloc
8312	import_pandas import_numpy	import_pyarrow.parquet
8313	import_pandas import_numpy import_pyarrow.parquet	var0=pandas.read_csv
8314	var3=var3.transpose var4=var4.transpose import_matplotlib.pyplot	var6=numpy.argmax
8315	import_pyarrow.parquet	import_matplotlib.pyplot
8316	import_pyarrow.parquet import_matplotlib.pyplot	import_seaborn
8317	import_pyarrow.parquet import_matplotlib.pyplot import_seaborn	import_statsmodels.api
8318	import_matplotlib.pyplot import_seaborn import_statsmodels.api	var3=pandas.read_csv
8319	plotly.offline.init_notebook_mode	var0.head
8322	import_pandas import_numpy import_matplotlib.pyplot	import_re
8323	import_numpy import_matplotlib.pyplot import_re	var0=pandas.read_csv
8324	var0=pandas.read_csv var1=pandas.read_csv import_matplotlib.pyplot	import_warnings
8325	var1=pandas.read_csv import_matplotlib.pyplot import_warnings	import_math
8326	at at import_datetime	at
8327	at import_datetime at	import_numpy
8328	import_datetime at import_numpy	at
8330	import_os import_math	import_seaborn
8331	import_os import_math import_seaborn	import_calendar
8332	import_math import_seaborn import_calendar	import_matplotlib.pyplot
8333	import_seaborn import_calendar import_matplotlib.pyplot	import_plotly.plotly
8334	import_calendar import_matplotlib.pyplot import_plotly.plotly	import_plotly.graph_objs
8335	import_matplotlib.pyplot import_plotly.plotly import_plotly.graph_objs	var5=pandas.read_csv
8337	import_matplotlib import_matplotlib.pyplot	tensorflow.reset_default_graph
8340	var3.head var0=pandas.concat import_datetime	var4=numpy.full
8344	import_numpy import_matplotlib.pyplot import_re	var0.head
8345	var27.plot matplotlib.pyplot.title import_simdkalman	var30=numpy.zeros
8346	matplotlib.pyplot.show var7.describe import_seaborn	var10=seaborn.clustermap
8349	import_tensorflow	import_numpy.random
8350	import_tensorflow import_numpy.random	import_numpy
8351	import_tensorflow import_numpy.random import_numpy	import_pandas
8352	import_numpy.random import_numpy import_pandas	import_numpy
8353	import_numpy import_pandas import_numpy	import_matplotlib.pyplot
8356	var12=matplotlib.dates.DateFormatter matplotlib.pyplot.show import_pandas	var13.info
8357	import_datetime	import_pandas
8358	import_datetime import_pandas	import_numpy
8359	import_datetime import_pandas import_numpy	import_matplotlib.pyplot
8361	import_numpy import_matplotlib.pyplot import_re	import_scipy
8362	import_matplotlib.pyplot import_re import_scipy	var3=numpy.arange
8363	var42=numpy.expm1 iloc import_warnings	iloc
8364	var66=numpy.array var66=numpy.array var51=pandas.read_csv	import_glob
8365	var66=numpy.array var51=pandas.read_csv import_glob	var71=numpy.array
8366	import_math	import_matplotlib.pyplot
8367	import_math import_matplotlib.pyplot	import_pandas
8368	import_math import_matplotlib.pyplot import_pandas	import_numpy
8369	import_matplotlib.pyplot import_pandas import_numpy	var2=matplotlib.pyplot.figure
8370	iloc iloc var13=var9.resize	var14=var13.convert
8371	var38.add_node var38.add_edge import_nltk	import_plotly.plotly
8372	var38.add_edge import_nltk import_plotly.plotly	import_cufflinks
8373	import_nltk import_plotly.plotly import_cufflinks	import_seaborn
8374	import_plotly.plotly import_cufflinks import_seaborn	cufflinks.set_config_file
8375	import_cufflinks import_seaborn cufflinks.set_config_file	matplotlib.pyplot.subplots_adjust
8376	var0.head var2=var1.fit_transform var5=var4.fit_transform	var7.fit
8377	import_pandas import_matplotlib.pyplot import_numpy	var15=numpy.array
8378	import_matplotlib.pyplot import_numpy var15=numpy.array	var18.fit_on_texts
8379	import_re	var0=pandas.read_json
8382	var15=var14.fit_transform var16=pandas.DataFrame var17=pandas.DataFrame	var18=pandas.concat
8383	var3=var3.drop var2.head import_string	var13.fit
8384	var26=numpy.count_nonzero var27=numpy.zeros import_seaborn	numpy.set_printoptions
8387	import_warnings import_pandas import_numpy	import_matplotlib.pyplot
8388	import_pandas import_numpy import_matplotlib.pyplot	var0=pandas.read_json
8392	var6.append_2 import_json import_pandas	var10=pandas.DataFrame
8393	import_json import_pandas var10=pandas.DataFrame	import_json
8394	var13.fit var14=var13.predict import_numpy	numpy.mean
8395	import_numpy numpy.mean var17=pandas.DataFrame	var17=var17.apply
8396	var17=pandas.DataFrame var17=var17.apply import_os	import_sys
8397	var17=var17.apply import_os import_sys	import_numpy
8398	import_os import_sys import_numpy	var19.prepare_mapping
8399	import_sys import_numpy var19.prepare_mapping	var30=numpy.arange
8400	var9=var8.predict var10=var8.predict var11=pandas.DataFrame	var11.to_csv
8401	var1.head var13=var11.predict var14=pandas.DataFrame	var14.head
8402	var0.head var2.append_0 import_numpy	var11.fit
8403	pandas.DataFrame var12=var10.predict var13=pandas.DataFrame	var13.to_csv
8404	import_pandas	import_json
8405	import_pandas import_json	var9=var8.fit_transform
8406	var19=var16.predict var20=var3.inverse_transform var21.writerow	var21.writerow
8410	import_numpy import_matplotlib.pyplot import_seaborn	var1=pandas.read_json
8411	var22=numpy.array var23=numpy.zeros import_seaborn	var21=var20.predict
8412	import_nltk	var0=pandas.read_json
8413	var3=var5.transform var4=var5.transform cuisine	var11.fit
8416	import_numpy import_pandas import_os	import_random
8417	import_pandas import_os import_random	import_re
8418	import_os import_random import_re	import_numpy
8419	import_random import_re import_numpy	import_pandas
8420	import_re import_numpy import_pandas	import_matplotlib.pyplot
8423	import_matplotlib.pyplot import_seaborn import_tensorflow	var0=pandas.read_json
8426	import_pandas import_numpy import_time	import_matplotlib.pyplot
8427	import_numpy import_time import_matplotlib.pyplot	var0=pandas.read_json
8428	var0=pandas.read_json var1=pandas.read_json import_string	import_string
8429	var1=pandas.read_json import_string import_string	import_re
8430	import_string import_string import_re	var3=var3.lower
8431	import_string import_re var3=var3.lower	var0=var0.drop
8432	var5.append_0 var7.append_0 var8=pandas.DataFrame	var9.append_0
8433	var13.append_0 var15.append_1 import_nltk	matplotlib.pyplot.subplots_adjust
8434	import_random	import_re
8435	import_random import_re	import_numpy
8439	import_pandas import_matplotlib.pyplot import_seaborn	var0=pandas.read_json
8440	var1.append_0 var5.append_1 import_sklearn	var11.append_0
8441	import_json	import_pandas
8442	import_json import_pandas	var0=pandas.read_json
8446	var3=var3.reset_index var3.head var9=var8.fit_transform	var11=var10.fit_transform
8450	import_numpy import_matplotlib.pyplot import_seaborn	var0=pandas.read_json
8451	import_xgboost	var2=pandas.read_json
8452	var0=pandas.read_json var1=pandas.read_json import_string	var0.info
8453	var1.info var1.head import_string	import_re
8454	var1.head import_string import_re	var3=var3.lower
8460	var1=pandas.read_json var0.head import_networkx	import_random
8461	var0.head import_networkx import_random	var4=networkx.Graph
8462	import_networkx import_random var4=networkx.Graph	var4.clear
8463	import_random var4=networkx.Graph var4.clear	networkx.draw_networkx
8464	var4=networkx.Graph var4.clear networkx.draw_networkx	var4.add_node
8465	var4.clear networkx.draw_networkx var4.add_node	var4.add_node
8466	networkx.draw_networkx var4.add_node var4.add_node	var4.add_edge
8467	var0=pandas.DataFrame	var1=pandas.DataFrame
8468	var0=pandas.DataFrame var1=pandas.DataFrame	var2=pandas.Series
8469	var0=pandas.DataFrame var1=pandas.DataFrame var2=pandas.Series	var3=pandas.read_csv
8470	var2=pandas.Series var3=pandas.read_csv var4=pandas.read_excel	var5=pandas.DataFrame
8471	var3=pandas.read_csv var4=pandas.read_excel var5=pandas.DataFrame	var5.to_csv
8472	var4=pandas.read_excel var5=pandas.DataFrame var5.to_csv	import_sqlite3
8473	var5=pandas.DataFrame var5.to_csv import_sqlite3	var7=pandas.read_sql
8474	var0=numpy.array	var0=numpy.array
8475	var0=numpy.array var0=numpy.array	var1=pandas.read_csv
8476	var0=numpy.array var1=pandas.read_csv var2=pandas.DataFrame	import_sqlite3
8477	var1=pandas.read_csv var2=pandas.DataFrame import_sqlite3	var5=var4.cursor
8478	var2=pandas.DataFrame import_sqlite3 var5=var4.cursor	var5.execute
8479	import_sqlite3 var5=var4.cursor var5.execute	var6=var5.fetchall
8480	var5=var4.cursor var5.execute var6=var5.fetchall	var7=pandas.DataFrame
8481	var0=pandas.DataFrame	var2=pandas.DataFrame
8482	var0=pandas.DataFrame var2=pandas.DataFrame	var3=pandas.Series
8483	var0=pandas.DataFrame var2=pandas.DataFrame var3=pandas.Series	var4=pandas.read_csv
8484	var3=pandas.Series var4=pandas.read_csv var5=pandas.read_excel	var6=pandas.DataFrame
8485	var4=pandas.read_csv var5=pandas.read_excel var6=pandas.DataFrame	var6.to_csv
8486	var5=pandas.read_excel var6=pandas.DataFrame var6.to_csv	import_sqlite3
8487	var6=pandas.DataFrame var6.to_csv import_sqlite3	var8=pandas.read_sql_query
8488	pandas.DataFrame	var1=pandas.DataFrame
8489	pandas.DataFrame var1=pandas.DataFrame	var2=pandas.Series
8490	pandas.DataFrame var1=pandas.DataFrame var2=pandas.Series	var3=pandas.read_csv
8492	var3=pandas.read_csv var4=pandas.read_excel var5=pandas.DataFrame	var6=var5.to_csv
8493	var4=pandas.read_excel var5=pandas.DataFrame var6=var5.to_csv	import_sqlite3
8494	var5=pandas.DataFrame var6=var5.to_csv import_sqlite3	pandas.read_sql_query
8500	import_seaborn import_os import_warnings	var0=pandas.read_csv
8501	import_pandas	pandas.DataFrame
8502	import_pandas pandas.DataFrame	import_pandas
8503	import_pandas pandas.DataFrame import_pandas	pandas.DataFrame
8504	pandas.DataFrame import_pandas pandas.DataFrame	import_pandas
8505	import_pandas pandas.DataFrame import_pandas	var0=pandas.Series
8506	pandas.DataFrame import_pandas var0=pandas.Series	import_pandas
8507	import_pandas var1=pandas.read_csv import_pandas	var2=pandas.read_excel
8508	var1=pandas.read_csv import_pandas var2=pandas.read_excel	var2.head
8509	import_pandas var2=pandas.read_excel var2.head	var3=pandas.DataFrame
8510	var2=pandas.read_excel var2.head var3=pandas.DataFrame	import_pandas
8511	var2.head var3=pandas.DataFrame import_pandas	var3=pandas.DataFrame
8512	var3=pandas.DataFrame import_pandas var3=pandas.DataFrame	var3.to_csv
8513	import_pandas var3=pandas.DataFrame var3.to_csv	import_sqlite3
8514	var3=pandas.DataFrame var3.to_csv import_sqlite3	import_pandas
8515	var3.to_csv import_sqlite3 import_pandas	var5=pandas.read_sql_query
8516	import_sqlite3 import_pandas var5=pandas.read_sql_query	var5.head
8517	var2=pandas.DataFrame	var2=pandas.DataFrame
8518	var2=pandas.DataFrame var2=pandas.DataFrame	var3=pandas.Series
8519	var2=pandas.DataFrame var2=pandas.DataFrame var3=pandas.Series	pandas.read_csv
8520	var3=pandas.Series pandas.read_csv pandas.read_excel	var4=pandas.DataFrame
8521	pandas.read_csv pandas.read_excel var4=pandas.DataFrame	var4.to_csv
8522	pandas.read_excel var4=pandas.DataFrame var4.to_csv	import_sqlite3
8523	var4=pandas.DataFrame var4.to_csv import_sqlite3	pandas.read_sql_query
8524	pandas.DataFrame pandas.DataFrame	pandas.DataFrame
8525	pandas.DataFrame pandas.Series pandas.Series	var0=pandas.read_csv
8526	var1=pandas.read_excel var1.head import_sqlite3	var3=pandas.read_sql_query
8527	var1.head import_sqlite3 var3=pandas.read_sql_query	var3.head
8528	var0=pandas.read_csv var1=pandas.DataFrame	import_sqlite3
8529	var0=pandas.read_csv var1=pandas.DataFrame import_sqlite3	pandas.read_sql_query
8531	pandas.DataFrame var1=pandas.DataFrame	var1=pandas.read_csv
8532	var1=pandas.DataFrame var1=pandas.read_csv var1=pandas.read_excel	var2=pandas.DataFrame
8533	pandas.DataFrame	pandas.DataFrame
8534	pandas.DataFrame pandas.DataFrame	pandas.Series
8535	pandas.DataFrame pandas.DataFrame pandas.Series	var2=pandas.read_csv
8536	pandas.Series var2=pandas.read_csv var3=pandas.DataFrame	var3.to_csv
8537	var2=pandas.read_csv var3=pandas.DataFrame var3.to_csv	var3.to_csv
8538	var3=pandas.DataFrame var3.to_csv var3.to_csv	import_sqlite3
8539	var3.to_csv var3.to_csv import_sqlite3	var5=pandas.read_sql
8540	var0=pandas.read_csv var0=pandas.read_excel	var1=pandas.DataFrame
8543	pandas.DataFrame pandas.DataFrame pandas.Series	var0=pandas.read_csv
8544	var0=pandas.read_csv var0.head var1=pandas.DataFrame	var1.to_csv
8545	var0.head var1=pandas.DataFrame var1.to_csv	import_sqlite3
8546	var1=pandas.DataFrame var1.to_csv import_sqlite3	var3=pandas.read_sql_query
8547	var1.to_csv import_sqlite3 var3=pandas.read_sql_query	var3.head
8548	var1=pandas.DataFrame	var1=pandas.DataFrame
8549	var1=pandas.DataFrame var1=pandas.DataFrame	var1=pandas.Series
8550	var1=pandas.DataFrame var1=pandas.DataFrame var1=pandas.Series	var1=pandas.read_csv
8551	var1=pandas.Series var1=pandas.read_csv var1=pandas.read_excel	var2=pandas.DataFrame
8552	var1=pandas.read_csv var1=pandas.read_excel var2=pandas.DataFrame	var3=var2.to_csv
8553	var1=pandas.read_excel var2=pandas.DataFrame var3=var2.to_csv	import_sqlite3
8554	var2=pandas.DataFrame var3=var2.to_csv import_sqlite3	var5=pandas.read_sql_query
8555	import_re var1=var1.lower var2=var1.split	var1=var1.lower
8561	var0=pandas.DataFrame	pandas.DataFrame
8562	var0=pandas.DataFrame pandas.DataFrame	pandas.DataFrame
8563	var0=pandas.DataFrame pandas.DataFrame pandas.DataFrame	var2=pandas.Series
8564	pandas.DataFrame pandas.DataFrame var2=pandas.Series	var3=pandas.read_csv
8566	var0=pandas.DataFrame	import_sqlite3
8567	var2=pandas.Series	var4=pandas.read_csv
8568	var4=pandas.read_csv var4=var4.drop import_warnings	var6=pandas.read_excel
8569	var4=var4.drop import_warnings var6=pandas.read_excel	var7=pandas.DataFrame
8570	import_warnings var6=pandas.read_excel var7=pandas.DataFrame	var7.to_csv
8571	var6=pandas.read_excel var7=pandas.DataFrame var7.to_csv	import_sqlite3
8572	var7=pandas.DataFrame var7.to_csv import_sqlite3	import_pandas
8573	var7.to_csv import_sqlite3 import_pandas	var9=pandas.read_sql_query
8579	var1=pandas.DataFrame var1=pandas.DataFrame	var2=pandas.Series
8580	var1=pandas.DataFrame var1=pandas.DataFrame var2=pandas.Series	var3=pandas.read_csv
8584	var5=pandas.DataFrame var5.to_csv import_sqlite3	var1=pandas.read_sql_query
8585	var5.to_csv import_sqlite3 var1=pandas.read_sql_query	var1.head
8589	var0=pandas.read_csv var0.head var1=pandas.DataFrame	import_sqlite3
8590	var0.head var1=pandas.DataFrame import_sqlite3	var3=pandas.read_sql_query
8591	var1=pandas.DataFrame import_sqlite3 var3=pandas.read_sql_query	var3.head
8592	var0=pandas.DataFrame	var0=pandas.DataFrame
8593	var0=pandas.DataFrame var0=pandas.DataFrame	var1=pandas.Series
8594	var0=pandas.DataFrame var0=pandas.DataFrame var1=pandas.Series	var2=pandas.read_csv
8595	var1=pandas.Series var2=pandas.read_csv var3=pandas.DataFrame	import_pandas
8596	var2=pandas.read_csv var3=pandas.DataFrame import_pandas	var3=pandas.DataFrame
8599	var3=pandas.DataFrame var3.to_csv import_sqlite3	var5=pandas.read_sql_query
8603	var0.head var0.describe var1=pandas.ExcelFile	var2=pandas.DataFrame
8604	var0.describe var1=pandas.ExcelFile var2=pandas.DataFrame	var2.to_csv
8605	var1=pandas.ExcelFile var2=pandas.DataFrame var2.to_csv	import_sqlite3
8606	var2=pandas.DataFrame var2.to_csv import_sqlite3	pandas.read_sql_query
8613	var5=pandas.DataFrame var5.to_csv import_sqlite3	var7=pandas.read_sql_query
