	Line	Next
28289	var26=lightgbm.Dataset var27=lightgbm.Dataset var29=lightgbm.train	var30=numpy.expm1
28291	var0=pandas.read_csv var1=pandas.read_csv	var0=numpy.log1p
28297	var0=pandas.read_csv var1=pandas.read_csv	var3=numpy.log1p
28300	var24=pandas.DataFrame var24.to_csv var0=pandas.read_csv	var1=pandas.read_csv
28301	var24.to_csv var0=pandas.read_csv var1=pandas.read_csv	matplotlib.pyplot.figure
28309	var0=pandas.read_csv var1=pandas.read_csv var0.head	shape
28310	var21=xgboost.DMatrix var22=numpy.expm1 var23=pandas.read_csv	var24=pandas.DataFrame
28311	var22=numpy.expm1 var23=pandas.read_csv var24=pandas.DataFrame	var25=pandas.DataFrame
28312	var23=pandas.read_csv var24=pandas.DataFrame var25=pandas.DataFrame	var23.to_csv
28316	var1=pandas.read_csv var3=numpy.log var0=var0.drop	var0=var0.drop
28317	var3=numpy.log var0=var0.drop var0=var0.drop	var1=var1.drop
28318	var0=var0.drop var0=var0.drop var1=var1.drop	var0=var0.drop
28319	var15.insert var15.to_csv var0=pandas.read_csv	var0=pandas.read_csv
28320	var15.to_csv var0=pandas.read_csv var0=pandas.read_csv	var1=pandas.read_csv
28321	var0=pandas.read_csv var0=pandas.read_csv var1=pandas.read_csv	var12.fit
28324	var4=pandas.Series var7=pandas.read_csv	var10=pandas.read_csv
28325	var4=pandas.Series var7=pandas.read_csv var10=pandas.read_csv	var12=pandas.read_csv
28326	var7=pandas.read_csv var10=pandas.read_csv var12=pandas.read_csv	var12.to_csv
28327	var4=var1.merge var5=pandas.read_csv	var8=pandas.read_csv
28340	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.concat	var7=numpy.zeros
28346	var0=pandas.read_csv var1=pandas.read_csv	var6=pandas.read_csv
28347	var0=pandas.read_csv var1=pandas.read_csv var6=pandas.read_csv	var7=pandas.read_csv
28348	var1=pandas.read_csv var6=pandas.read_csv var7=pandas.read_csv	var8=pandas.read_csv
28352	var9=pandas.read_csv var10=pandas.read_csv var11=pandas.read_csv	var6.drop
28356	matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	matplotlib.pyplot.figure
28360	var0=pandas.read_csv	var4=pandas.read_hdf
28363	import_os var0=pandas.read_csv var1=pandas.read_csv	var2=var0.append_0
28364	var0=pandas.read_csv var1=pandas.read_csv var2=var0.append_0	var2.head
28365	var2=pandas.read_csv	loc
28368	var11.fit var12=var11.predict var13=pandas.read_csv	var13.to_csv
28369	var12=var11.predict var13=pandas.read_csv var13.to_csv	var13.head
28370	var13=pandas.read_csv var13.to_csv var13.head	loc
28371	var25.fit var27.fit target	var11.fit
28372	var27.fit target var11.fit	var12=var11.predict
28373	target var11.fit var12=var11.predict	var13=pandas.read_csv
28376	var13=pandas.read_csv var13.to_csv var13.head	var29=pandas.DataFrame
28380	var2=pandas.read_csv var3=pandas.read_csv shape	var5=pandas.concat
28381	var3=pandas.read_csv shape var5=pandas.concat	var5.drop
28385	import_tqdm var0=pandas.read_csv	var1=pandas.read_csv
28386	import_tqdm var0=pandas.read_csv var1=pandas.read_csv	values
28388	var3=pandas.DataFrame target var3=pandas.read_csv	var3.head
28389	target var3=pandas.read_csv var3.head	var3.to_csv
28390	var3=pandas.read_csv var3.head var3.to_csv	var3.sort_values
28394	var1=pandas.read_csv var1=var1.drop	var2=pandas.read_csv
28395	var1=pandas.read_csv var1=var1.drop var2=pandas.read_csv	var2=var2.drop
28396	var1=var1.drop var2=pandas.read_csv var2=var2.drop	var3=pandas.concat
28397	var2=pandas.read_csv var2=var2.drop var3=pandas.concat	var4=numpy.log1p
28398	var2=var2.drop var3=pandas.concat var4=numpy.log1p	var4=var5.fit_transform
28399	var3=pandas.concat var4=numpy.log1p var4=var5.fit_transform	var6=pandas.DataFrame
28400	var4=numpy.log1p var4=var5.fit_transform var6=pandas.DataFrame	var8=numpy.linspace
28401	var5=pandas.read_csv	var6=pandas.Series
28407	var0=pandas.read_csv var1=pandas.read_csv	var2=var0.pop
28408	var0=pandas.read_csv var1=pandas.read_csv var2=var0.pop	var3=var0.pop
28409	var1=pandas.read_csv var2=var0.pop var3=var0.pop	var4=var1.pop
28410	var2=var0.pop var3=var0.pop var4=var1.pop	var0.head
28413	var0=pandas.read_csv	var3=var3.fit
28414	var0=pandas.read_csv var3=var3.fit var4=pandas.read_csv	var6=var3.predict
28415	var3=var3.fit var4=pandas.read_csv var6=var3.predict	var7=pandas.read_csv
28416	var4=pandas.read_csv var6=var3.predict var7=pandas.read_csv	var7.to_csv
28417	loc	loc
28420	var0=pandas.read_csv var1=pandas.read_csv	var3=numpy.apply_along_axis
28426	var6.fit var7=var6.predict var9=pandas.read_csv	var11=var6.predict
28429	import_pandas import_os var0=pandas.read_csv	var0.describe
28430	import_os var0=pandas.read_csv var0.describe	var1.count
28434	import_os var0=pandas.read_csv var1=pandas.read_csv	var0=var0.dropna
28435	var0=pandas.read_csv var1=pandas.read_csv var0=var0.dropna	import_numpy
28439	var0=pandas.read_csv index	var0.drop
28440	var0=pandas.read_csv index var0.drop	columns
28441	index var0.drop columns	var0.drop
28442	var0.drop columns var0.drop	var0=var0.drop
28443	var1=pandas.read_csv	var2.head
28444	var1=pandas.read_csv var2.head	var3=networkx.from_numpy_matrix
28445	var0=pandas.read_csv	var6.fit
28454	var0=pandas.read_csv var0.drop columns	var5=numpy.apply_along_axis
28455	var9.to_csv	var10=numpy.min
28456	var9.to_csv var10=numpy.min	var11=numpy.argmin
28457	var9.to_csv var10=numpy.min var11=numpy.argmin	var14.to_csv
28458	var10=numpy.min var11=numpy.argmin var14.to_csv	var15.to_csv
28459	var11=numpy.argmin var14.to_csv var15.to_csv	var17.to_csv
28460	var14.to_csv var15.to_csv var17.to_csv	loc
28461	var15.to_csv var17.to_csv loc	var18=pandas.read_csv
28462	var17.to_csv loc var18=pandas.read_csv	var18.to_csv
28463	loc var18=pandas.read_csv var18.to_csv	var22=var22.copy
28464	var18=pandas.read_csv var18.to_csv var22=var22.copy	var27=var20.progress_apply
28465	var18.to_csv var22=var22.copy var27=var20.progress_apply	var27=var20.apply
28466	var22=var22.copy var27=var20.progress_apply var27=var20.apply	var12.append_0
28467	var27=var20.progress_apply var27=var20.apply var12.append_0	var13=var0.join
28468	var27=var20.apply var12.append_0 var13=var0.join	loc
28469	var12.append_0 var13=var0.join loc	var25.append_1
28470	var13=var0.join loc var25.append_1	var26.append_2
28471	loc var25.append_1 var26.append_2	var31=var13.copy
28472	var25.append_1 var26.append_2 var31=var13.copy	loc
28473	var26.append_2 var31=var13.copy loc	var24.append_3
28474	var31=var13.copy loc var24.append_3	loc
28475	loc var24.append_3 loc	var12.append_4
28476	var24.append_3 loc var12.append_4	loc
28477	loc var12.append_4 loc	var25.append_5
28481	var1=pandas.read_csv var1.head	var6=numpy.median
28489	var1=pandas.read_csv var0.head var1.head	loc
28490	var0=var0.drop	var2=pandas.concat
28491	var0=var0.drop var2=pandas.concat	columns
28492	var0=var0.drop var2=pandas.concat columns	var3.sort
28493	var2=pandas.concat columns var3.sort	matplotlib.pyplot.figure
28494	columns var3.sort matplotlib.pyplot.figure	matplotlib.pyplot.show
28495	var3.sort matplotlib.pyplot.figure matplotlib.pyplot.show	matplotlib.pyplot.clf
28496	matplotlib.pyplot.figure matplotlib.pyplot.show matplotlib.pyplot.clf	matplotlib.pyplot.close
28497	matplotlib.pyplot.show matplotlib.pyplot.clf matplotlib.pyplot.close	matplotlib.pyplot.subplot
28498	matplotlib.pyplot.clf matplotlib.pyplot.close matplotlib.pyplot.subplot	matplotlib.pyplot.title
28499	matplotlib.pyplot.close matplotlib.pyplot.subplot matplotlib.pyplot.title	var5=var4.min
28500	matplotlib.pyplot.subplot matplotlib.pyplot.title var5=var4.min	var6=var4.max
28501	matplotlib.pyplot.title var5=var4.min var6=var4.max	var7=var4.hist
28506	var0=pandas.read_csv var1=pandas.read_csv var2=numpy.log1p	var5=pandas.DataFrame
28508	var1=pandas.read_csv var2=pandas.read_csv	var3=var1.get_dtype_counts
28509	var1=pandas.read_csv var2=pandas.read_csv var3=var1.get_dtype_counts	var2.drop
28510	import_time	import_scipy.sparse
28511	import_time import_scipy.sparse	import_numpy
28512	import_time import_scipy.sparse import_numpy	import_pandas
28513	import_scipy.sparse import_numpy import_pandas	import_os
28514	import_numpy import_pandas import_os	var4=var4.reshape
28515	import_pandas import_os var4=var4.reshape	var5=pandas.read_csv
28516	import_os var4=var4.reshape var5=pandas.read_csv	values
28517	var4=var4.reshape var5=pandas.read_csv values	values
28518	var5=pandas.read_csv values values	values
28519	values values values	import_numpy
28522	var0=pandas.read_csv var1=pandas.read_csv	var5=pandas.read_csv
28523	var0=pandas.read_csv var1=pandas.read_csv var5=pandas.read_csv	var8=pandas.DataFrame
28525	var1=pandas.to_numeric var6=var3.merge var7=pandas.read_csv	var9=numpy.square
28526	var9=numpy.square var10=numpy.sqrt var11=pandas.read_csv	var11=var11.drop
28527	var18.append_2 shape var23=pandas.read_csv	var23.head
28528	shape var23=pandas.read_csv var23.head	var28=var25.integer_var_list
28529	matplotlib.pyplot.suptitle matplotlib.pyplot.hist var2.close	import_random
28534	var0=pandas.read_csv	var1=numpy.sort
28535	var0=pandas.read_csv var1=numpy.sort	var0.head
28536	var0=pandas.read_csv var1=numpy.sort var0.head	var6=pandas.DataFrame
28537	var0=numpy.maximum var0=numpy.where var5=pandas.read_csv	var5.head
28538	var0=numpy.where var5=pandas.read_csv var5.head	var5.head
28542	var1=pandas.read_csv var2=pandas.read_csv var0.head	var0.drop
28543	var27=var26.merge var29.head import_statsmodels.api	dt
28544	var29.head import_statsmodels.api dt	dt
28545	import_statsmodels.api dt dt	dt
28547	dt dt dt	var31=pandas.DataFrame
28548	dt dt var31=pandas.DataFrame	var33=var30.join
28549	dt var31=pandas.DataFrame var33=var30.join	import_numpy.matlib
28553	var2=pandas.read_csv var3=pandas.read_csv var1.head	var5=numpy.log1p
28561	var0=pandas.read_csv var2=var0.drop	var0.info
28570	seaborn.set seaborn.set var1=pandas.read_csv	var2=pandas.read_csv
28571	seaborn.set var1=pandas.read_csv var2=pandas.read_csv	var6=pandas.concat
28582	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var1=var1.merge
28583	var2=pandas.read_csv var3=pandas.read_csv var1=var1.merge	var2=var2.merge
28584	var3=pandas.read_csv var1=var1.merge var2=var2.merge	var1.head
28591	var0=pandas.read_csv var1=pandas.read_csv var0.head	var4=numpy.array
28593	var0=pandas.read_csv var1=var0.drop	var2=pandas.read_csv
28594	var0=pandas.read_csv var1=var0.drop var2=pandas.read_csv	var3=pandas.concat
28595	var1=var0.drop var2=pandas.read_csv var3=pandas.concat	var3=var6.merge
28599	var2=pandas.read_csv var3=pandas.read_csv var1.head	var4=numpy.log1p
28607	var1=pandas.read_csv var2=pandas.read_csv var0.drop	var0.drop
28608	var2=pandas.read_csv var0.drop var0.drop	var0.head
28609	var0.drop var0.drop var0.head	var0.drop
28616	var1=pandas.read_csv var2=pandas.read_csv var0.head	var3=numpy.log1p
28620	var1=pandas.read_csv var2=pandas.read_csv var0.head	shape
28626	var2=pandas.read_csv var3=pandas.read_csv var4=pandas.read_csv	var2=pandas.merge
28627	var3=pandas.read_csv var4=pandas.read_csv var2=pandas.merge	var3=pandas.merge
28628	var4=pandas.read_csv var2=pandas.merge var3=pandas.merge	var2.head
28629	var2=pandas.merge var3=pandas.merge var2.head	var5.head
28630	var3=pandas.merge var2.head var5.head	var2.update
28631	var21.fit var2.head var2=pandas.read_csv	matplotlib.pyplot.xticks
28632	var43=var43.fit var21.fit var3=pandas.read_csv	matplotlib.pyplot.xticks
28633	var21.fit var3=pandas.read_csv matplotlib.pyplot.xticks	seaborn.barplot
28634	var3=pandas.read_csv matplotlib.pyplot.xticks seaborn.barplot	var36.set
28635	matplotlib.pyplot.xticks seaborn.barplot var36.set	var47=pandas.concat
28638	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var4.fit
28639	var1=pandas.read_csv	matplotlib.pyplot.xticks
28640	var23=var23.fit var24.fit var27=pandas.read_csv	matplotlib.pyplot.xticks
28646	import_pandas import_matplotlib.pyplot import_seaborn	import_xgboost
28647	import_matplotlib.pyplot import_seaborn import_xgboost	import_datetime
28648	import_seaborn import_xgboost import_datetime	var4=pandas.read_csv
28649	import_xgboost import_datetime var4=pandas.read_csv	var5=pandas.read_csv
28650	import_datetime var4=pandas.read_csv var5=pandas.read_csv	var6=pandas.read_csv
28651	var4=pandas.read_csv var5=pandas.read_csv var6=pandas.read_csv	var9=var4.drop
28654	import_numpy import_pandas import_matplotlib.pyplot	var2=pandas.read_csv
28660	var0=pandas.read_csv var1=pandas.read_csv dt	dt
28661	var1=pandas.read_csv dt dt	var2.head
28662	dt dt var2.head	dt
28663	var6=numpy.std var7=numpy.log var13=pandas.read_csv	var14=pandas.read_csv
28664	var7=numpy.log var13=pandas.read_csv var14=pandas.read_csv	var15=pandas.read_csv
28665	var13=pandas.read_csv var14=pandas.read_csv var15=pandas.read_csv	dt
28666	var14=pandas.read_csv var15=pandas.read_csv dt	dt
28667	var15=pandas.read_csv dt dt	dt
28669	dt dt dt	var19=var16.join
28670	dt dt var19=var16.join	import_numpy.matlib
28671	import_xgboost import_datetime var0=pandas.read_csv	var1=pandas.read_csv
28674	var1=pandas.read_csv var2=pandas.read_csv dt	dt
28677	dt dt dt	var6=var3.join
28678	dt dt var6=var3.join	import_numpy.matlib
28687	import_numpy import_pandas import_matplotlib.pyplot	var1=pandas.read_csv
28689	import_matplotlib.pyplot var1=pandas.read_csv var2=pandas.read_csv	var3=pandas.read_csv
28699	import_numpy import_pandas import_matplotlib.pyplot	var3=pandas.read_csv
28700	import_pandas import_matplotlib.pyplot var3=pandas.read_csv	var4=pandas.read_csv
28701	import_matplotlib.pyplot var3=pandas.read_csv var4=pandas.read_csv	var5=pandas.read_csv
28703	var60.head import_statsmodels.api dt	dt
28706	dt dt dt	var64=var61.join
28707	dt dt var64=var61.join	import_numpy.matlib
28710	var0.set_value var0.set_value var10=pandas.read_csv	var10.head
28711	var0.set_value var10=pandas.read_csv var10.head	var10.set_value
28712	var50=numpy.array var54.fit var56=pandas.read_csv	var56.head
28713	var54.fit var56=pandas.read_csv var56.head	var56.set_value
28714	var2.head var4.head var4.to_csv	import_pandas
28719	import_pandas import_numpy var1=pandas.read_csv	var1.head
28720	import_numpy var1=pandas.read_csv var1.head	import_matplotlib.pyplot
28721	var12.fit import_scipy.stats var13=pandas.read_csv	var17=var12.predict
28723	matplotlib.pyplot.xticks matplotlib.pyplot.show var1=pandas.read_csv	ix
28730	import_xgboost import_datetime var5=pandas.read_csv	var6=pandas.read_csv
28731	import_datetime var5=pandas.read_csv var6=pandas.read_csv	var7=pandas.read_csv
28732	var5=pandas.read_csv var6=pandas.read_csv var7=pandas.read_csv	dt
28733	var6=pandas.read_csv var7=pandas.read_csv dt	dt
28736	dt dt dt	var11=var8.join
28737	dt dt var11=var8.join	import_numpy.matlib
28739	var0=pandas.read_csv	matplotlib.pyplot.scatter
28744	var1=pandas.read_csv var2=pandas.read_csv var0.head	var4=numpy.log
28746	var0=pandas.read_csv var1=var0.groupby	var2=pandas.DataFrame
28747	var0=pandas.read_csv var1=var0.groupby var2=pandas.DataFrame	var2.reset_index
28748	var1=var0.groupby var2=pandas.DataFrame var2.reset_index	var3=pandas.read_csv
28749	var2=pandas.DataFrame var2.reset_index var3=pandas.read_csv	var3.head
28750	var2.reset_index var3=pandas.read_csv var3.head	var2=pandas.merge
28751	var3=pandas.read_csv var3.head var2=pandas.merge	var2.head
28752	var3.head var2=pandas.merge var2.head	matplotlib.pyplot.figure
28753	matplotlib.pyplot.ylim matplotlib.pyplot.show var2=pandas.DataFrame	var2.reset_index
28754	matplotlib.pyplot.show var2=pandas.DataFrame var2.reset_index	var3=pandas.read_csv
28785	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var1=pandas.merge
28791	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var5=numpy.log1p
28797	var1=pandas.read_csv var2=pandas.read_csv	seaborn.barplot
28799	var0.describe var1.describe var2=pandas.read_csv	var2.describe
28804	var2=pandas.read_csv var0=pandas.merge var1=pandas.merge	var0.head
28812	import_pandas var0=pandas.read_csv var1=pandas.read_csv	shape
28813	var0=pandas.read_csv var1=pandas.read_csv shape	var3=numpy.log1p
28814	var1=pandas.read_csv shape var3=numpy.log1p	var0.drop
28815	shape var3=numpy.log1p var0.drop	var1.drop
28816	var3=numpy.log1p var0.drop var1.drop	var4=pandas.concat
28817	var0.drop var1.drop var4=pandas.concat	var7.append_0
28819	var1=pandas.read_csv var1.sample	var3.remove
28822	matplotlib.pyplot.figure seaborn.boxplot var3=pandas.read_csv	var3.plot
28826	var1=pandas.read_csv var2=pandas.read_csv var0.head	var4=numpy.log1p
28829	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var0.tail
28835	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.merge	var3.drop
28836	var2=pandas.read_csv var3=pandas.merge var3.drop	var5=pandas.merge
28837	var3=pandas.merge var3.drop var5=pandas.merge	var5.drop
28838	var3.drop var5=pandas.merge var5.drop	var6=pandas.concat
28839	var5=pandas.merge var5.drop var6=pandas.concat	shape
28852	var0=pandas.read_csv	var0.count
28854	matplotlib.pyplot.xticks matplotlib.pyplot.show var4=pandas.read_csv	var8=var4.isnull
28855	var10=numpy.arange matplotlib.pyplot.show var13=pandas.read_csv	var15.fit
28856	import_xgboost import_matplotlib.pyplot var37=pandas.read_csv	var13=pandas.read_csv
28857	import_matplotlib.pyplot var37=pandas.read_csv var13=pandas.read_csv	var38=pandas.read_csv
28858	var37=pandas.read_csv var13=pandas.read_csv var38=pandas.read_csv	var37.head
28859	import_xgboost import_datetime var53=pandas.read_csv	var54=pandas.read_csv
28860	import_datetime var53=pandas.read_csv var54=pandas.read_csv	var55=pandas.read_csv
28861	var53=pandas.read_csv var54=pandas.read_csv var55=pandas.read_csv	ix
28870	var3.head var3.head var1=pandas.read_csv	var1.head
28871	var0=var0.tolist var1=var1.tolist var3=pandas.read_csv	var4=pandas.read_csv
28872	var1=var1.tolist var3=pandas.read_csv var4=pandas.read_csv	var5=pandas.read_csv
28883	var2=pandas.read_csv var3=pandas.read_csv var1=pandas.merge	var2=pandas.merge
28884	var3=pandas.read_csv var1=pandas.merge var2=pandas.merge	var4=numpy.percentile
28885	var1=pandas.merge var2=pandas.merge var4=numpy.percentile	var5=numpy.percentile
28886	var2=pandas.merge var4=numpy.percentile var5=numpy.percentile	var6.fit
28889	var15=pandas.DataFrame seaborn.heatmap var17=pandas.read_csv	var18=pandas.read_csv
28890	seaborn.heatmap var17=pandas.read_csv var18=pandas.read_csv	var19=pandas.read_csv
28891	var17=pandas.read_csv var18=pandas.read_csv var19=pandas.read_csv	var17=var17.drop
28892	var18=pandas.read_csv var19=pandas.read_csv var17=var17.drop	var21.fit
28896	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.merge	var4=pandas.merge
28897	var2=pandas.read_csv var3=pandas.merge var4=pandas.merge	var3.head
28906	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var5=var0.drop
28913	var0=pandas.read_csv var0.drop	var0.fillna
28914	var0=pandas.read_csv var0.drop var0.fillna	var4=pandas.read_csv
28915	var0.drop var0.fillna var4=pandas.read_csv	var4.fillna
28918	display	var4=var1.select_dtypes
28919	import_xgboost import_matplotlib.pyplot var1=pandas.read_csv	var2=pandas.read_csv
28925	import_xgboost import_os var1=pandas.read_csv	var2=pandas.read_csv
28927	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var1.describe
28929	var0=pandas.read_csv var0=var0.drop	var1=var0.dropna
28937	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var4=numpy.log1p
28938	matplotlib.pyplot.xlabel matplotlib.pyplot.show var1=pandas.read_csv	var4=pandas.merge_ordered
28939	matplotlib.pyplot.show var1=pandas.read_csv var4=pandas.merge_ordered	dt
28940	var1=pandas.read_csv var4=pandas.merge_ordered dt	dt
28941	var4=pandas.merge_ordered dt dt	dt
28942	dt dt dt	var4.drop
28943	dt dt var4.drop	var9=var9.select_dtypes
28945	var0=pandas.read_csv var1=var0.pop	var0.head
28946	var0=pandas.read_csv var1=var0.pop var0.head	var0=pandas.DataFrame
28951	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var3=numpy.percentile
28952	var1=pandas.read_csv var2=pandas.read_csv var3=numpy.percentile	var4=numpy.percentile
28953	var2=pandas.read_csv var3=numpy.percentile var4=numpy.percentile	var0.drop
28954	var1=pandas.concat var2=pandas.read_csv	var3=pandas.read_csv
28955	var1=pandas.concat var2=pandas.read_csv var3=pandas.read_csv	var3=pandas.merge
28956	var2=pandas.read_csv var3=pandas.read_csv var3=pandas.merge	var3.info
28957	var3=pandas.read_csv var3=pandas.merge var3.info	var4=pandas.read_csv
28958	var3=pandas.merge var3.info var4=pandas.read_csv	var4=pandas.merge
28959	var3.info var4=pandas.read_csv var4=pandas.merge	var4.info
28960	var4=pandas.read_csv var4=pandas.merge var4.info	var5=numpy.percentile
28971	var2=pandas.read_csv var3=pandas.read_csv var1.head	loc
28975	var0=seaborn.color_palette pandas.set_option var1=pandas.read_csv	var2=pandas.read_csv
28977	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var1=var1.drop
28982	var3=pandas.read_csv var1=pandas.merge var2=pandas.merge	var1.head
28985	matplotlib.pyplot.ylabel matplotlib.pyplot.show var1=pandas.read_csv	loc
28986	import_matplotlib var0=pandas.read_csv	var1=pandas.read_csv
28987	import_matplotlib var0=pandas.read_csv var1=pandas.read_csv	var0.head
29001	var0=pandas.read_csv var0.head	var0.hist
29006	import_seaborn pandas.set_option var0=pandas.read_csv	var1=var0.copy
29007	import_seaborn pandas.set_option var0=pandas.read_csv	var1=pandas.read_csv
29008	pandas.set_option var0=pandas.read_csv var1=pandas.read_csv	var2=var0.copy
29009	seaborn.set pandas.set_option var1=pandas.read_csv	var2=pandas.read_csv
29011	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var5=var1.drop
29022	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var1=pandas.merge_ordered
29030	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var0=pandas.merge_ordered
29037	var3=pandas.read_csv var4=pandas.read_csv var5=pandas.read_excel	var1.sample
29045	var1=pandas.read_csv	var1=var1.sort_values
29046	var10.nlargest var11.nlargest var13=pandas.read_csv	ix
29047	matplotlib.pyplot.show var13=var13.fillna iloc	var17.drop
29048	var21=var19.merge var22.fit var24=pandas.read_csv	var24=var24.fillna
29054	var3=pandas.concat var0.describe var4=pandas.read_csv	var4.head
29055	var0.describe var4=pandas.read_csv var4.head	var4.describe
29056	merged_data var10.fit var11.load_data	var11.summary
29057	var10.fit var11.load_data var11.summary	var11.merge_all
29058	var11.load_data var11.summary var11.merge_all	var11.house_features
29059	var11.summary var11.merge_all var11.house_features	var11.HotEncoding
29060	var11.merge_all var11.house_features var11.HotEncoding	var11.handle_missing
29061	var11.house_features var11.HotEncoding var11.handle_missing	var11.build_model_skeleton
29063	var0=pandas.read_csv iloc	var1.head
29073	var0=pandas.read_csv var1=pandas.read_csv	var2.hist
29077	ix ix var1.to_csv	var0.to_csv
29080	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	isnull
29081	var2=pandas.read_csv var3=pandas.read_csv isnull	var5=numpy.log1p
29084	var3=pandas.read_csv	var4.sample
29085	var3=pandas.read_csv var4.sample	var6=pandas.read_csv
29086	var3=pandas.read_csv var4.sample var6=pandas.read_csv	var4.apply
29090	var0.drop var0.fillna var4=pandas.read_csv	var4.drop
29091	var0.fillna var4=pandas.read_csv var4.drop	var7=pandas.concat
29092	var4=pandas.read_csv var4.drop var7=pandas.concat	var8=var7.select_dtypes
29093	var4.drop var7=pandas.concat var8=var7.select_dtypes	var7=pandas.concat
29094	var7=pandas.concat var8=var7.select_dtypes var7=pandas.concat	var7.drop
29095	var8=var7.select_dtypes var7=pandas.concat var7.drop	var13=xgboost.XGBClassifier
29097	var0=pandas.read_csv var0.head	var1=var0.count
29110	import_pandas var0=pandas.read_csv var1=pandas.read_csv	var3=var0.drop
29111	var0=pandas.read_csv var1=pandas.read_csv var3=var0.drop	var1=var1.drop
29113	var0=pandas.read_csv var0=var0.drop	var0.replace
29114	var0=pandas.read_csv var0=var0.drop var0.replace	var0.head
29115	var0=var0.drop var0.replace var0.head	var1=pandas.read_csv
29116	var0.replace var0.head var1=pandas.read_csv	var1=var1.drop
29117	var0.head var1=pandas.read_csv var1=var1.drop	var1.replace
29118	var1=pandas.read_csv var1=var1.drop var1.replace	var1.head
29119	var1=var1.drop var1.replace var1.head	var0=pandas.get_dummies
29129	seaborn.heatmap var14=pandas.concat var17=pandas.read_csv	var15.head
29142	numpy.set_printoptions pandas.set_option var0=pandas.read_csv	var1=pandas.read_csv
29144	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var5=pandas.concat
29158	import_matplotlib.pyplot var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.merge
29169	var6.drop var0.drop var22=pandas.read_csv	var23=var23.apply
29170	var0.drop var22=pandas.read_csv var23=var23.apply	var24=pandas.read_csv
29171	var22=pandas.read_csv var23=var23.apply var24=pandas.read_csv	var25=pandas.concat
29172	var23=var23.apply var24=pandas.read_csv var25=pandas.concat	var26.head
29179	import_warnings import_keras var0=pandas.read_csv	var1=pandas.read_csv
29180	import_keras var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.read_csv
29181	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	T
29194	matplotlib.pyplot.xlim matplotlib.pyplot.grid var14=pandas.read_csv	var14.fillna
29195	matplotlib.pyplot.grid var14=pandas.read_csv var14.fillna	var14.fillna
29196	var14=pandas.read_csv var14.fillna var14.fillna	var17.plot
29221	var0=pandas.read_csv var1=pandas.read_csv	var3=var3.reset_index
29231	var22=var22.drop var22.to_csv import_numpy	import_pandas
29232	var22.to_csv import_numpy import_pandas	var0=pandas.read_csv
29236	var1=pandas.read_csv var2=pandas.read_csv shape	var4=pandas.DataFrame
29237	var2=pandas.read_csv shape var4=pandas.DataFrame	columns
29238	shape var4=pandas.DataFrame columns	var5.append_0
29239	var4=pandas.DataFrame columns var5.append_0	var6.append_1
29240	columns var5.append_0 var6.append_1	var7.append_2
29241	var5.append_0 var6.append_1 var7.append_2	var8.append_3
29242	var6.append_1 var7.append_2 var8.append_3	var23=numpy.log
29243	var0=pandas.read_csv	var3=numpy.arange
29244	var0=pandas.read_csv	var4=numpy.arange
29250	import_seaborn var0=pandas.read_csv var1=pandas.read_csv	var0=pandas.merge
29251	var0=pandas.read_csv var1=pandas.read_csv var0=pandas.merge	var4=pandas.concat
29262	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var4=numpy.log1p
29265	var0=pandas.read_csv var1=pandas.read_csv var0.head	var3=numpy.log1p
29282	var2=pandas.read_csv var3=pandas.read_csv var1.sample	var7=var1.drop
29288	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	matplotlib.pyplot.plot
29291	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var3=numpy.log
29292	var1=pandas.read_csv var2=pandas.read_csv var3=numpy.log	var0=pandas.merge
29295	import_seaborn import_xgboost var0=pandas.read_csv	var0.head
29296	import_xgboost import_fancyimpute var4=pandas.read_csv	var8=pandas.read_csv
29297	import_fancyimpute var4=pandas.read_csv var8=pandas.read_csv	var9=pandas.read_csv
